Date,Category,Rank,Product,Stars,N_Opinions,Price
28/10/2020,Ropa,28,"Icertag Bata de Laboratorio Unisex,médico Abrigo Abrigo de Mujer Hombre,Abrigo Blanco para Damas,Adecuado para Estudiantes de la Escuela Laboratorio de Ciencia Enfermera Cosplay",4.3,136,8.99
28/10/2020,Ropa,29,Cotton Prime 6 pares Calcetines de trabajo para hombre,4.2,2348,11.99
28/10/2020,Ropa,30,Abanderado Junior Algodã£â£ã¢â³n de Invierno Bóxer para Niños,4.4,82,6.60
28/10/2020,Ropa,31,"MOSOTECH Calcetines Termicos de Mujer, 5 Pares Calcetines de Lana Invierno Cálidos de Confort Casual,Talla única 35-41",4.3,822,10.99
28/10/2020,Ropa,32,"Berydale Camiseta de manga larga de mujer con cuello redondo, pack de 3",4.0,1948,18.90
28/10/2020,Ropa,33,adidas Core18 Sw Top Sudadera Hombre,4.6,5679,21.20
28/10/2020,Ropa,34,catmoew Mujer Sudadera Tops Chaqueta Suéter Jersey Mujer Otoño Invierno Talla Grande Hoodie Sudadera Suelto Sólido Manga Larga con Capucha Tejido de Punto Oversize S-5XL,4.0,33,11.94
28/10/2020,Ropa,35,"Lower East Camiseta de manga larga Hombre, Pack de 5",4.4,2276,39.12
28/10/2020,Ropa,36,Fullluwaa Bóxer (Pack de 12) Hombre Algodón Calzoncillos,4.7,5735,27.90
28/10/2020,Ropa,37,Mujer Sudadera Caliente y Esponjoso Tops Chaqueta Suéter Abrigo Jersey Mujer Otoño-Invierno Talla Grande Hoodie Sudadera con Capucha riou,3.6,297,0.01
28/10/2020,Ropa,38,DAFENP Pantalones Trekking Hombre Impermeables Pantalones de Trabajo Termicos Montaña Senderismo Esqui Snowboard Invierno Polar Forrado Aire Libre,4.3,312,26.99
28/10/2020,Ropa,39,Pijama Hombre Invierno Sudadera Gimnasio 100% Algodón Mangas Largas Set Suave Cómodo Ropa de Dormir,3.8,757,21.99
28/10/2020,Ropa,40,Pijama de Pijamas cómodos Pijamas Snuggle Pijamas cálidos Pijama Twosie Set | Desgaste salón Suave para Las Mujeres para Las Mujeres,4.4,1307,19.99
28/10/2020,Ropa,41,Only Onlroyal High Waist Skinny Jeans Vaqueros para Mujer,4.2,1817,13.90
28/10/2020,Ropa,42,Jack & Jones Jcorocky Jacket Noos Chaqueta para Hombre,4.6,710,34.49
28/10/2020,Ropa,43,TUUHAW Braguita de Talle Alto Algodón para Mujer Pack de 5 Culotte Bragas de Cintura Alta Cómodo Talla,4.4,2875,19.99
28/10/2020,Ropa,44,Fruit of the Loom Camiseta (Pack de 5) para Hombre,4.2,10240,8.93
28/10/2020,Ropa,45,"Joma Suez Pantalones, Hombre",4.5,887,7.99
28/10/2020,Ropa,46,Frecoccialo Pantalones de Deporte para Hombre Chándal Ajustados Multicolores Cintura Elástica Ajustable Pantalon de Hombre Pitillo Deportivo con Bolsillos,2.2,9,7.00
28/10/2020,Ropa,47,Pierre Cardin Calcetines de algodón de vestir para hombre,3.9,3337,9.45
28/10/2020,Ropa,48,Hawiton Pijama Invierno Mujer Algodon Mangas Larga Pantalon Largo 2 Piezas Talla Grande,4.3,697,19.99
28/10/2020,Ropa,49,Levi's LS Original Hm tee Camiseta para Hombre,4.3,1093,21.99
28/10/2020,Ropa,50,Guantes Invierno Hombre Mujer Guantes Termicos para frio moto ciclismo running bici gym para movil Tactiles Regalos Originales para Hombre Mujer Amigo Invisible Navidad Adolescentes Madres Padre,4.0,1620,8.59
28/10/2020,Ropa,51,"6 pares de calcetines térmicos de tejido de rizo completo, color negro, antracita y gris",4.1,516,12.99
28/10/2020,Ropa,52,YIANNA Mujer Fajas Reductoras Corsé Waist Trainer Corset Reductor Adelgazante Bustiers de Cinturón Formación,4.3,3445,21.99
28/10/2020,Ropa,53,NIZZIN Camisa Mujer,3.5,60,4.39
28/10/2020,Ropa,54,Joma Miami - Bermuda Deporte de Tenis Hombre,4.5,1052,9.84
28/10/2020,Ropa,55,Under Armour UA Tech P - Pantalón de Entrenamiento Hombre,4.5,9,16.94
28/10/2020,Ropa,56,Calvin Klein Slip (Pack de 3) para Hombre,4.5,3976,24.99
28/10/2020,Ropa,57,PimpamTex – Pijama Coralina de Mujer Otoño-Invierno de Manga Larga Polar Calentito con Tacto Suave –,4.4,199,14.95
28/10/2020,Ropa,58,VBIGER Guante de Otoño Invierno Ciclismo Bicicleta Correr Aire Libre Guantes Calientes para Hombres y Mujeres,4.2,1505,13.99
28/10/2020,Ropa,59,Jack & Jones Basic O-Neck tee L/S Noos Camiseta para Hombre,4.2,1476,10.49
28/10/2020,Ropa,60,Levi's 511 Slim Fit Vaqueros para Hombre,4.3,2279,48.47
28/10/2020,Ropa,61,"KKmoon Guantes Invierno Guantes Moto Hombre y Mujer con Pantalla Táctil Diseño Antideslizante Impermeable（Gris,L）",,,15.00
28/10/2020,Ropa,62,Mascarilla de Tela Reutilizable - Esqueleto Halloween,5.0,1,
28/10/2020,Ropa,63,Jerseys De Punto para Mujer Cuello de Tortuga Manga Larga Suelto Prendas de Punto Suéter Irregular Jerséis Collar de la Pila Tops Cálido Otoño Invierno riou,2.8,202,3.99
28/10/2020,Ropa,64,Idepet (TM Abrigo aprueba de Agua de Perro para Invierno Ropa para Perros pequeños medianos y Grandes Mascotas Tallas S M L XL XXL 3XL 4XL 5XL,4.3,3522,12.99
28/10/2020,Ropa,65,Jack & Jones Jjebasic Knit Crew Neck Noos suéter para Hombre,4.5,2053,14.99
28/10/2020,Ropa,66,riou Gorro Quirúrgico Flor Corbata Ajustable Médico Enfermera Gorro Quirofano Reutilizable Gorro de Cirugía para Pelo Largo Corto Gorro de Trabajo,4.0,110,5.46
28/10/2020,Ropa,67,"Chandal Conjunto para Mujer Invierno Otoño Casual Conjuntos Deportivos, Moda Manga Larga Pullover con Cordón Sudadera Tops + Pantalones Largo 2pcs Tallas Grandes",3.1,155,11.44
28/10/2020,Ropa,68,"9 Pares Calcetines cortos Mujer hombre, calcetines tobillero",4.6,437,7.99
28/10/2020,Ropa,69,Chalier Pack de 5 Calcetines Mujer Divertidos Originales Animales Lindos Estampados Ocasionales de Algodón para Niña y Mujer,4.5,3736,9.99
28/10/2020,Ropa,70,LaLaAreal Faja Reductora Adelgazante Hombre Neopreno Camiseta Reductora Compresion de Sauna Deportivo,4.0,1568,13.70
28/10/2020,Ropa,71,Gimdumasa Pantalón Deportivo de Mujer Cintura Alta Leggings Mallas para Running Training Fitness Estiramiento Yoga y Pilates GI188,4.7,3617,15.30
28/10/2020,Ropa,72,"Joma Academy Chandal Caballero, Hombre",4.2,1006,22.00
28/10/2020,Ropa,73,"Pepe Jeans Eggo Long, Top de Manga Larga Para Hombre",4.5,745,13.49
28/10/2020,Ropa,74,ABANDERADO Top Blanco para Niños,4.7,66,4.00
28/10/2020,Ropa,75,Levi's SS Original Hm tee Camiseta para Hombre,4.5,6351,14.99
28/10/2020,Ropa,76,Head Calcetines (Pack de 3) para Hombre,4.4,561,4.95
28/10/2020,Ropa,77,Pijama Mujer Invierno Suave Cómodo con Plumas Prosecco Estrellas Vario Estilos Pijamas Invernal Regalo para Ella,4.4,1211,17.99
28/10/2020,Ropa,78,"Caudblor 12 Pares Show calcetines de corte bajo de algodón para hombres y mujeres, blanco/gris/negro",4.4,1211,6.99
28/10/2020,Ropa,79,"Joma Combi Camiseta Manga Corta, Hombre",4.5,3360,3.61
28/10/2020,Ropa,80,XIAOYAO Hombre Sudadera con Capucha Deportiva Manga Larga Hoodie Casual Camisa de Entrenamiento,3.9,1748,29.99
28/10/2020,Ropa,81,Yafane 12 Pares de Calcetines Antideslizantes para Niños Pequeños Algodón Lindo con Puños Calcetines Antideslizantes para Bebés,4.7,223,11.99
28/10/2020,Ropa,82,"Fullluwaa Calcetines para Hombre y Mujer, 10/12 pares, Color Negro Algodón Cintura Larga Cómoda",4.6,752,17.90
28/10/2020,Ropa,83,La Roche Possay EFFACLAR MAT 40ml,4.5,2564,13.95
28/10/2020,Ropa,84,2 Piezas Cinturón Táctico Militar Ajustable Cintura Hombres Lona Nylon Hebilla Plástica,4.3,4816,11.99
28/10/2020,Ropa,85,Abrigo De Invierno Mujer Libre Abrigos para Mujer Rebajas Talla Grande Abrigo con Capucha De Manga Larga Vintage Cremallera Señoras Abrigos con Bolsillos Gruesos De Lana riou,2.8,404,0.99
28/10/2020,Ropa,86,"Wolfpack 15017085 - Pantalon de trabajo Gris/Amarillo, Talla 38/40 S",3.4,1120,16.29
28/10/2020,Ropa,87,"Work Team Uniforme Sanitario, con elástico y cordón en la Cintura, Casaca y Pantalon Unisex",4.3,592,17.28
28/10/2020,Ropa,88,Lictin Saco de dormir para bebés con mangas extraíbles para bebés Niños de 1-3 años de 75 a 95 cm motivo de cielo azul y nubes blancas 100% al algodón orgánico (0-1.5 años),4.0,201,19.99
28/10/2020,Ropa,89,FM London Hyfresh Slim Fit Pantalones Deportivos para Hombre,3.9,733,11.99
28/10/2020,Ropa,90,"BESTKEE Cinturón táctico para hombres 1.5 pulgadas, estilo militar Cinturón con hebilla con cierre rápido de hebilla de metal, regalo con bolsa táctica Molle y gancho",4.5,7352,12.76
28/10/2020,Ropa,91,"Sudadera para niña TIK Tok con capucha para deportes al aire libre, unisex",3.2,273,4.39
28/10/2020,Ropa,92,Ambielly calcetines de algodón calcetines térmicos Adulto Unisex Calcetines,4.5,4274,9.99
28/10/2020,Ropa,93,FM London Hyfresh Zipped Capucha para Hombre,4.3,1166,13.99
28/10/2020,Ropa,94,GHYUGR Sudadera con Capucha Hombre Contraste con Bolsillo Otoño Invierno Estampado Deporte Outwear Hoodie Pullover,4.0,433,15.98
28/10/2020,Ropa,95,Amazon Essentials Ae190192 - Pantalones Hombre,4.4,2595,12.92
28/10/2020,Ropa,96,"Jané 5 Culottes Lavables, Talla Única, Tejido Elástico, Ideal Postparto, Hipoalergénicos",4.7,1113,6.30
28/10/2020,Ropa,97,adidas Core18 Sw Pnt - Pantalones de Deporte Hombre,4.4,6060,23.97
28/10/2020,Ropa,98,Pepe Jeans Camiseta para Hombre,4.4,1068,11.99
28/10/2020,Ropa,99,Charles Wilson Paquete 5 Camisetas Cuello Redondo Lisas,4.4,10105,33.95
28/10/2020,Ropa,100,"Iris & Lilly Camiseta térmica Mujer, Pack de 2",4.4,429,19.90
28/10/2020,Salud y cuidado personal,1,FOOGY Paño de microfibra antivaho para gafas | paño de limpieza en seco | no se necesitan líquidos adicionales,4.3,962,9.95
28/10/2020,Salud y cuidado personal,2,"HYLOGY Tensiómetro de Brazo, Monitor de Presión Arterial Digital Automatico con Gran Pantalla LED, Deteccion de Irregular Arritmia, Brazalete 22-42cm, 2x90 Memoria y Recargable USB",4.6,2047,17.82
28/10/2020,Salud y cuidado personal,3,Termometro Infrarrojos IDOIT termometro infrarrojos sin contacto termometro frontal pantalla digital función de memoria y lecturas precisas y en tiempo real,4.5,2478,29.99
28/10/2020,Salud y cuidado personal,4,"SanaExpert Haar Forte, Suplemento Capilar para el Crecimiento y Fortalecimiento del Pelo, Biotina, Zinc y Mijo de Perla, 120 Cápsulas",4.3,1519,22.89
28/10/2020,Salud y cuidado personal,5,"Oral-B Crossaction - Cabezal de Recambio, Set de 8 Recambios para Cepillo Eléctrico Recargable, Cabezal Redondeado con Diseño de Inspiración Profesional para Limpiar Diente Por Diente, Blanco",4.7,21385,12.90
28/10/2020,Salud y cuidado personal,6,Ana Maria Lajusticia - Colágeno con magnesio – 75 comprimidos articulaciones fuertes y piel tersa. Regenerador de tejidos con colágeno hidrolizado tipo 1 y tipo 2. Envase para 12 días de tratamiento.,4.5,3008,4.20
28/10/2020,Salud y cuidado personal,7,"Oxímetro de Pulso, Pulsioximetro de Dedo Profesional con Pantalla OLED que Medición y Lectura Instantánea de SpO2, PR y PI Aplica para Adultos y Niños",4.6,1180,23.99
28/10/2020,Salud y cuidado personal,8,"Leo Eyes Lentillas blancas, duración de 3 meses lentillas blancas mascara zombie mascara vampiro",4.2,846,10.99
28/10/2020,Salud y cuidado personal,9,"Termometro Infrarrojos para adultos Termómetro infrarrojo de frente Termómetro digital 2 en 1 Termómetros sin contacto con alarma de fiebre, Función de memoria, Termómetro para bebés",4.9,413,35.99
28/10/2020,Salud y cuidado personal,10,"Set de aceites esenciales,100% Natural Puro Aromaterapia Aceite Aromático,6 x 10 ml (Lavanda, Hierba de Limón, Menta, Eucalipto, Árbol de té, Naranja dulce) para Humidificador y Difusor Aroma",3.9,3736,8.37
28/10/2020,Salud y cuidado personal,11,"Báscula Grasa Corporal Báscula de Baño Wireless Báscula Baño Digital Analizar Más de 13 Funciones, Monitores de Composición Corporal Máximo 180kg para Andriod y iOS (Negro)",4.6,4391,19.99
28/10/2020,Salud y cuidado personal,12,Tabletas para lavavajillas Finish todo en 1 limón tabletas (paquete de 80),4.7,8047,21.00
28/10/2020,Salud y cuidado personal,13,Skip Active Clean Detergente Líquido para Lavadora - Paquete de 5 x 32 lavados - 160 lavados,4.6,941,13.90
28/10/2020,Salud y cuidado personal,14,"Termometro Infrarrojos ℃ y ℉ Conmutable Termometro Sin Contacto medico termometro para Niños, Adultos[Entrega rápida por Cimatm] Termometro Infrarrojos Sin Contacto",3.7,2073,9.99
28/10/2020,Salud y cuidado personal,15,"Vitamina D3 4000 UI Dosis Alta - 365 Días de Suministro, Estimula Sistema Inmunitario, Mejora Absorción de Calcio y Salud de Piel, Huesos y Articulaciones, 365 Comprimidos Vitamina d3 Colecalciferol",4.7,1004,14.99
28/10/2020,Salud y cuidado personal,16,Pharmaton | Multivitamínico con ginseng | Complex 30 cápsulas | Ayuda a recuperar la energía,4.6,676,8.10
28/10/2020,Salud y cuidado personal,17,"Báscula de Baño Báscula Inteligente Bluetooth Báscula Digital con IMC de Alta Precisión, Monitores de Peso Corporal Maximo 180kg para Andriod (4.0 y superior) y IOS(8.0 y superior), Negro",4.6,2287,15.99
28/10/2020,Salud y cuidado personal,18,"Vitamina D3 4000 UI | 300 perlas para 10 meses | Vitamina D Natural Colecalciferol con Aceite de Oliva Virgen Extra | Mantiene las articulaciones y huesos sanos, y mejora el sistema inmunológico",4.7,204,14.77
28/10/2020,Salud y cuidado personal,19,"Homasy 500ml Difusor de Aromaterapia con 6 Botellas de Aceite Esencial 100% Puro, Difusor de Aroma Silencioso y Silencioso, 7 Luces LED de Color, sin BPA para el Hogar y la Oficina, Amarillo",4.6,1265,32.99
28/10/2020,Salud y cuidado personal,20,"Kit de Blanqueamiento Dental Gel Blanqueador de Dientes Profesional Teeth Whitening Kit, Para Manchas de Humo, Dientes Negros, Dientes Amarillos-10x3ML Gel, 1x Luz LED, 2x Bandeja Dental",3.6,1733,6.99
28/10/2020,Salud y cuidado personal,21,"OMRON M3 Comfort - Tensiómetro de brazo, tecnología Intelli Wrap Cuff, Blanco, M3 con Manguito Inteligente",4.7,4030,39.99
28/10/2020,Salud y cuidado personal,22,"Waterpik WP-663EU Aquarius - Irrigador dental, 100-240V, depósito de agua de 650 ml, Azul",4.3,7457,59.99
28/10/2020,Salud y cuidado personal,23,AmazonBasics - Bolsas para excrementos de perro con dispensador y clip para correa (300 bolsas),4.8,45628,12.09
28/10/2020,Salud y cuidado personal,24,"Mpow Oxímetro de Pulso, Pulsioximetro de Dedo, Oximetro Dedo con Pantalla OLED Rotatorio Bicolor, Ajustable de Brillo, Oxímetro Para el Cuidado de la Salud Familiar, Lectura Instantánea",4.5,2337,29.99
28/10/2020,Salud y cuidado personal,25,Lubricante Intimo a Base de Agua - 300 ml,4.3,2435,8.89
28/10/2020,Salud y cuidado personal,26,"Oral-B PRO 2 2500 CrossAction Cepillo de dientes eléctrico recargable con tecnología de Braun, 1 mango negro, 2 modos, 1 cabezal de recambio y 1 estuche de viaje exclusivo",4.6,21594,35.99
28/10/2020,Salud y cuidado personal,27,Báscula Grasa Corporal Báscula de Baño- Báscula Inteligente Bluetooth,4.5,1730,29.99
28/10/2020,Salud y cuidado personal,28,Clearblue early detección temprana 1 test,4.4,950,6.49
28/10/2020,Salud y cuidado personal,29,Scottex Original Papel Higiénico - 96 Rollos,4.2,2182,23.70
28/10/2020,Salud y cuidado personal,30,"Solaray Vitamina D3 + K2 | Favorece la absorción de calcio y apoya al sistema cardiovascular y arterial | Sin Soja, gluten | Apto para Vegetarianos | 60 VegCap",4.6,223,13.93
28/10/2020,Salud y cuidado personal,31,"Beurer EM49 - Electroestimulador digital, para aliviar el dolor muscular y el fortalecimiento muscular, masaje, EMS, TENS, pantalla LCD azul, 2 Canales, 4 electrodos autoadhesivos, color blanco",4.6,4906,36.99
28/10/2020,Salud y cuidado personal,32,"Pure & Essential Vitamina D3 Cotidiana, colecalciferol 2000 UI, suministro diario para un año, 365 comprimidos (1)",4.5,1812,14.00
28/10/2020,Salud y cuidado personal,33,"Corrector de Postura para Hombres y Mujeres, Órtesis para Parte Superior de Espalda para Soporte de Clavícula, Enderezador de Espalda Ajustable y Brinda Alivio al Dolor de Cuello, Espalda y Hombro",4.0,12743,9.24
28/10/2020,Salud y cuidado personal,34,"HYLOGY Termometro digital frente, termómetro sin contacto, termómetro médico con función de memoria, termómetro infrarrojo para el hogar, el hospital, la empresa y la escuela",4.5,135,20.79
28/10/2020,Salud y cuidado personal,35,"Optimum Nutrition ON Gold Standard 100% Whey Proteína en Polvo Suplementos Deportivos, Glutamina y Aminoacidos, BCAA, Galletas y Crema, 28 Porciones, 900 g, Embalaje Puede Variar",4.4,1880,26.45
28/10/2020,Salud y cuidado personal,36,"Cepillo de dientes eléctrico fairywill recargable con sonico tecnología,cepillo dental electrico impermeable fw-507 blanco.",4.5,18421,18.39
28/10/2020,Salud y cuidado personal,37,"Oral-B PRO 600 CrossAction Cepillo de Dientes Eléctrico Recargable con Tecnología Braun, Edición Purple",4.6,5403,24.72
28/10/2020,Salud y cuidado personal,38,"Oral-B PRO 2 2000S Sensi Ultrathin - Cepillo de Dientes Eléctrico Recargable con Tecnología de Braun, 1 Mango, 2 Modos Incluyendo Cuidado de Las Encías Y 1 Cabezal de Recambio",4.7,7640,44.90
28/10/2020,Salud y cuidado personal,39,"400ml Humidificador Ultrasónico, Difusor de Aromaterapia, Difusor de Aceites Esenciales, purificador de aire con LED de 7 colores de para luminoterapia en el Hogar, Oficina, Spa, Bebé",4.7,121,18.99
28/10/2020,Salud y cuidado personal,40,"Corrector de Postura, Transpirable y Ajustable Corrector Espalda Hombro para Hombre y Mujer, Corrector Postura Espalda, Corrector de Espalda Recta, Aliviar Dolor y Mejorar Postura Hombro y Cuello",3.7,938,9.51
28/10/2020,Salud y cuidado personal,41,"HYLOGY Oxímetro de Pulso, Pulsioximetro de Dedo Profesional saturacion oxigeno oxímetro con pantalla OLED (blanco) (blanco)",4.5,1743,34.99
28/10/2020,Salud y cuidado personal,42,"Fairy Original Limón - Pastillas para Lavavajillas Todo en 1, 125 Cápsulas (5 x 25)",4.7,3966,14.62
28/10/2020,Salud y cuidado personal,43,"TENSWALL - Difusor de aroma, 500 ml, humidificador ultrasónico con mando a distancia, nebulizador, difusor de aceites con 7 colores cambiantes y apagado automático sin agua",4.4,4616,22.99
28/10/2020,Salud y cuidado personal,44,"Ana Maria Lajusticia - Triptófano con magnesio + VIT B6 – 60 comprimidos. Reduce la ansiedad, el cansancio y regula el reloj interno. Apto para veganos. Envase para 30 días de tratamiento.",4.3,1191,9.39
28/10/2020,Salud y cuidado personal,45,"Mpow Dedo Oxímetro de Pulso, Pulsioxímetro de Dedo Pulsómetro Digital, Lector de Pulso Digital de Lectura Instantánea, Sensor de Oxígeno y Monitor de Frecuencia de Pulso",4.4,495,23.99
28/10/2020,Salud y cuidado personal,46,"Irrigador Bucal Portatil Profesional - Irrigador Dental con 5 Boquillas 4 Modos, IPX7 Impermeable Limpieza Dientes, Recargable para Limpieza Dental, Irrigadores bucales Electrico Portátil de Viaje",4.8,264,26.39
28/10/2020,Salud y cuidado personal,47,"Protección personal diaria, antipolen, a prueba de polvo, 50 piezas de equipo de protección",,,2.99
28/10/2020,Salud y cuidado personal,48,EasyGlide Gel Lubricante Sexual a Base de Agua (1000 ml) Lubricante para hacer que las sensaciones sean más suaves pero no pegajosas,4.3,2349,4.95
28/10/2020,Salud y cuidado personal,49,"Imunoglukan jarabe 120ml - Complemento alimenticio, con vitamina C que contribuye al correcto funcionamiento del sistema inmunitario,1ml/5kg de peso",4.6,265,13.59
28/10/2020,Salud y cuidado personal,50,Durex Pack Preservativos Sensitivo Suave + Sensitivo Contacto Total + Real Feel Sin Latex - 39 condones,4.6,962,18.64
28/10/2020,Salud y cuidado personal,51,"Bascula de Baño Digital Grasa Corporal, RENPHO Balanza Bluetooth Inteligente con App, Bascula Electrónica Analógica Monitores con Análisis Corporal, 13 Mediciónes de Peso IMC Visceral e Muscular",4.6,66641,29.99
28/10/2020,Salud y cuidado personal,52,"50 Pruebas de Ovulación ultrasensibles (25mlU/ml) y 20 Pruebas de Embarazo ultrasensibles (10mlU/ml), Kits de Tests de Ovulación y Fertilidad, Resultados Precisos con la App Premom (iOS & Android) Español",4.3,21808,7.99
28/10/2020,Salud y cuidado personal,53,"AIQURA pulsómetro de dedo oxígeno – pulsioxímetro de dedo profesional – oxímetro medidor de oxígeno en sangre portátil - SpO2, frecuencia del pulso, BPM",4.1,110,23.99
28/10/2020,Salud y cuidado personal,54,"pedkit Humidificador Ultrasónico 300ml,Difusor de Aromaterapia,difusor de Aceites Esenciales,Purificador de Aire con Led De 7 Colores,Carga USB,para Dormitorio/Oficina/Gimnasio/SPA",,,19.98
28/10/2020,Salud y cuidado personal,55,Almohadilla Elèctrica de Calefacción MaxKare Función de Apagado Automático Configuración de Temperatura de 4 Engranajes el Calefactora Rápido Superficie Suave Manta Electrica 30 x 60cm,4.4,4004,27.99
28/10/2020,Salud y cuidado personal,56,Scottex Acolchado Papel Higiénico - 63 rollos,4.6,802,21.99
28/10/2020,Salud y cuidado personal,57,"OMRON M2 BASIC Tensiómetro de Brazo digital, Blanco y Azul",4.7,15374,34.99
28/10/2020,Salud y cuidado personal,58,BAUSCH + LOMB - Biotrue® Solución Única - Kit viaje Pack 2 botellas x 60 ml,4.8,1521,6.12
28/10/2020,Salud y cuidado personal,59,Lechnical Termómetro infrarrojo Termómetro frontal 50 Almacenamiento de datos Termómetros sin contacto con LCD tricolor retroiluminado Medidor de temperatura portátil de alta precisión Función,2.1,3,5.36
28/10/2020,Salud y cuidado personal,60,Exclusivo Termogénico y Adelgazante Con Potente Acción Quemagrasas | Garcinia Cambogia + L-Carnitina + CLA + Glucomanano + Te Verde | Estimula el Metabolismo | Reduce el Apetito | 90 cápsulas.,3.6,653,11.66
28/10/2020,Salud y cuidado personal,61,Ana Maria Lajusticia - Triptófano con melatonina + magnesio + VIT B6 – 60 comprimidos. Induce al sueño y mejora la calidad del sueño. Apto para veganos. Envase para 30 días de tratamiento.,4.3,893,9.91
28/10/2020,Salud y cuidado personal,62,"Multicentrum, Complemento Alimenticio con 13 Vitaminas y 11 Minerales, para Adultos y Adolescentes a partir de 12 años - 90 Comprimidos",4.6,792,15.69
28/10/2020,Salud y cuidado personal,63,"Oral-B Oxyjet - Sistema De Limpieza Irrigador Bucal Con Tecnología Braun, 4 Cabezales Oxyjet",4.3,18314,42.99
28/10/2020,Salud y cuidado personal,64,"Sooverki Calcetines de compresión para Mujeres y Hombres 20-25 mmHg es el Mejor Graduado atlético, Correr, Volar, Viajar, Enfermeras.",4.6,311,11.99
28/10/2020,Salud y cuidado personal,65,Anoopsyche Corrector de Postura Corrector Espalda Soporte Ajustable para Postura de Espalda Transpirable Corrección Postural Aliviar el Dolor para Mujeres y Hombres (2X Soportes para hombreras),3.7,2244,13.99
28/10/2020,Salud y cuidado personal,66,"Kit de Blanqueamiento Dental Profesional Blanqueador Dientes Gel,Contra Dientes Amarillos, Manchas de Humo, Dientes Negros-10x3ML Gel, 1x Luz LED, 2x Bandeja Dental",3.6,918,17.79
28/10/2020,Salud y cuidado personal,67,"TRIPTOMAX - Complemento Alimenticio para Regular el Estado Anímico, Compuesto de Triptófano + Vitaminas del Grupo B+ Hierro+ Magnesio, 30 Comprimidos",4.4,250,8.21
28/10/2020,Salud y cuidado personal,68,"Multicentrum Plus, Complemento Alimenticio con 13 Vitaminas, 8 Minerales, Ginseng y Ginkgo Biloba, para Adultos a partir de 18 años - 30 Comprimidos",4.5,1070,9.99
28/10/2020,Salud y cuidado personal,69,"Control Chocolate - Caja de condones con aroma y sabor a chocolate, lubricados de color marrón, perfecta adaptabilidad, sexo seguro, 24 unidades",4.6,1867,6.49
28/10/2020,Salud y cuidado personal,70,Bálsamo De Tigre 30g Rojo Super Fuerza Alivio De Dolor Crema Tailandia Tiger Balm,4.5,3135,12.00
28/10/2020,Salud y cuidado personal,71,"Listerine - Enjuague Bucal Blanqueador Avanzado, 2 x 1000 ml 2 Unidades 2060 g",4.7,1293,13.54
28/10/2020,Salud y cuidado personal,72,"Vibeey 16 Recambios Cepillo para Braun Oral B, 4 Tipos de Cabezales de Cepillo de Dientes: 4 Cross, 4 Precision, 4 Floss y 4 3D White,Cabezales de Cepillo para Cepillos de Dientes Eléctricos Oral B",4.2,861,10.39
28/10/2020,Salud y cuidado personal,73,"PediaSure drink – Batido para Niños, Sabor Chocolate, con Proteínas, Vitaminas y Minerales - Pack 4 botellas x 200ml",4.6,745,6.70
28/10/2020,Salud y cuidado personal,74,"Colágeno + Ácido Hialurónico + Coenzima Q10 + Vitaminas A, C, D y B12 + Zinc | Energía y Articulaciones Fuertes | Colágeno Hidrolizado en 60 cápsulas | Nutralie",4.4,794,17.90
28/10/2020,Salud y cuidado personal,75,"Marca Amazon - Amfit Nutrition Barra de proteína baja en azúcar (19,6gr proteina; 1,4gr azúcar), Cookies & Cream, Pack de 12 (12x60g)",4.2,6548,17.55
28/10/2020,Salud y cuidado personal,76,BAUSCH + LOMB - SofLens® 59 - Lentes de contacto de reemplazo mensual - Pack de 6,4.0,2787,8.99
28/10/2020,Salud y cuidado personal,77,AIQURA Termometro Infrarrojos sin contacto – termómetro digital láser medición frente – pistola laser temperatura a distancia para bebe o adulto,4.4,10,21.99
28/10/2020,Salud y cuidado personal,78,"Oral-B Vitality 100 Cepillo Eléctrico Recargable con Tecnología de Braun, 1 Mango Azul, 1 Cabezal de Recambio CrossAction",4.6,7092,17.30
28/10/2020,Salud y cuidado personal,79,"Vibeey Termometro Infrarrojos Digital Termometro Infrarrojos de Frente Sin Contacto Digital para Bebés y Adultos, Lectura Instantánea con Pantalla LCD Digital",4.5,69,29.99
28/10/2020,Salud y cuidado personal,80,"Pulsioxímetro, Oxímetro Portátil de Dedo, Monitor de Ritmo Cardíaco, Monitor de Saturación de Oxígeno con Pantalla OLED Omnidireccional (incluye pilas y cordón)",4.0,182,
28/10/2020,Salud y cuidado personal,81,"Ensure Nutrivigor - Complemento Alimenticio para Adultos, con HMB, Proteínas, Vitaminas y Minerales, como el Calcio - Sabor Chocolate - Pack de 4 Botellas x 220 ml",4.7,1131,6.55
28/10/2020,Salud y cuidado personal,82,"Sanytol Desinfectante para el Hogar Sin Blanqueador, 1200 ml (Paquete de 1 Unidad)",4.7,162,2.50
28/10/2020,Salud y cuidado personal,83,Naturitas Salva Orejas Pack 5 Unidades,3.7,596,5.99
28/10/2020,Salud y cuidado personal,84,Estimulador de clítoris de pulso de aire: succión del clítoris sin contacto Tecnología de ondas de presión Resistente al agua recargable,3.8,11,20.19
28/10/2020,Salud y cuidado personal,85,"VOKKA Corrector de Postura, Corrector y Soporte para Columna Vertebral, Alivia Dolor en Cuello, Espalda y Hombros, Ajustable y Transpirable, Mejora la Postura y Proporciona Soporte para la Espalda, XL",4.0,7905,17.99
